individualId,count,coverage,parent1,parent2
5,21,0.966237,15,2
6,21,0.966237,15,11
7,21,0.966237,18,3
8,21,0.966237,44,5
9,21,0.966237,4,4
10,21,0.966237,11,30
11,21,0.966237,5,17
12,21,0.966237,5,34
13,21,0.966237,5,5
14,21,0.966237,11,25
15,21,0.966237,7,7
16,21,0.966237,6,6
17,21,0.966237,6,6
18,21,0.966237,30,8
19,21,0.966237,6,2
20,21,0.961186,45,17
21,21,0.961186,30,29
22,21,0.961186,5,17
23,21,0.961186,11,25
24,21,0.961186,18,18
25,21,0.961186,18,18
26,21,0.961186,17,17
27,21,0.961186,17,17
28,21,0.961186,18,18
29,21,0.961186,18,18
30,21,0.961186,18,3
31,21,0.961186,23,23
32,21,0.961186,21,21
33,21,0.961186,25,25
34,21,0.961186,20,46
35,21,0.961186,0,17
36,21,0.961186,30,8
37,21,0.961186,30,29
38,21,0.961186,11,30
39,21,0.961186,38,38
40,21,0.961186,39,39
41,21,0.961186,38,38
42,21,0.961186,5,34
43,21,0.961186,42,42
44,21,0.961186,43,43
45,21,0.961186,44,44
46,21,0.961186,15,11
47,21,0.961186,20,46
48,21,0.961186,44,5
49,21,0.961186,1,48
50,21,0.961186,45,17
51,21,0.956136,15,2
1,22,0.966237,9,25
2,22,0.966237,0,0
3,22,0.966237,7,7
4,22,0.966237,17,12
5,22,0.966237,10,10
6,22,0.966237,17,12
7,22,0.961186,32,33
8,22,0.961186,32,33
9,22,0.961186,9,25
