individualId,count,coverage,parent1,parent2
5,69,0.960517,2,2
7,69,0.960517,26,21
8,69,0.960517,21,21
9,69,0.960517,7,7
12,69,0.960517,22,22
14,69,0.960517,21,10
16,69,0.960517,18,18
17,69,0.960517,22,1
24,69,0.960517,17,17
33,69,0.960517,33,33
34,69,0.960517,27,27
2,70,0.960517,0,0
7,70,0.960517,7,7
8,70,0.960517,17,7
9,70,0.960517,5,5
11,70,0.960517,33,9
15,70,0.960517,16,16
16,70,0.960517,12,8
18,70,0.960517,14,14
23,70,0.960517,24,24
40,70,0.960517,34,34
1,71,0.960517,18,9
2,71,0.960517,0,0
8,71,0.960517,2,15
11,71,0.960517,7,7
17,71,0.960517,8,23
20,71,0.960517,8,16
21,71,0.960517,11,40
37,71,0.960517,15,15
1,72,0.960517,0,0
2,72,0.960517,1,2
4,72,0.960517,1,1
7,72,0.960517,2,2
8,72,0.960517,8,8
13,72,0.960517,21,21
14,72,0.960517,17,17
19,72,0.960517,20,20
22,72,0.960517,11,11
33,72,0.960517,21,37
1,73,0.973946,33,22
3,73,0.971097,1,1
4,73,0.971097,4,13
5,73,0.971097,2,2
6,73,0.971097,0,0
10,73,0.971097,4,4
12,73,0.971097,19,1
16,73,0.971097,14,7
22,73,0.971097,19,19
45,73,0.968248,4,13
47,73,0.968248,14,7
51,73,0.962550,8,7
1,74,0.973946,1,1
5,74,0.973946,1,47
7,74,0.971097,5,3
8,74,0.971097,4,4
9,74,0.971097,10,12
10,74,0.971097,3,3
11,74,0.971097,3,4
12,74,0.971097,6,3
14,74,0.971097,1,12
15,74,0.971097,3,4
18,74,0.971097,5,3
34,74,0.971097,22,22
46,74,0.968248,16,12
47,74,0.968248,45,45
51,74,0.962550,51,51
1,75,0.973946,1,1
2,75,0.973946,5,5
6,75,0.973946,0,0
8,75,0.971097,8,10
11,75,0.971097,12,11
15,75,0.971097,46,14
18,75,0.971097,15,15
22,75,0.971097,8,8
23,75,0.971097,8,47
24,75,0.971097,9,10
25,75,0.971097,9,9
27,75,0.971097,7,7
32,75,0.971097,18,8
36,75,0.971097,18,8
37,75,0.971097,51,34
1,76,0.973946,27,2
2,76,0.973946,6,23
4,76,0.973946,0,0
5,76,0.973946,1,1
7,76,0.973946,18,2
9,76,0.973946,1,37
10,76,0.973946,1,36
16,76,0.971097,18,2
17,76,0.971097,11,11
19,76,0.971097,23,24
27,76,0.971097,22,18
29,76,0.971097,23,25
32,76,0.971097,32,15
33,76,0.971097,24,8
37,76,0.971097,1,37
1,77,0.973946,1,1
2,77,0.973946,2,2
4,77,0.973946,0,0
6,77,0.973946,33,2
9,77,0.973946,9,9
10,77,0.973946,4,4
13,77,0.973946,10,5
22,77,0.973946,5,7
23,77,0.973946,10,5
24,77,0.973946,19,7
26,77,0.971097,17,17
27,77,0.971097,16,7
30,77,0.971097,27,27
33,77,0.971097,32,32
34,77,0.971097,37,29
1,78,0.973946,34,2
2,78,0.973946,2,2
4,78,0.973946,1,1
5,78,0.973946,22,2
7,78,0.973946,4,2
8,78,0.973946,2,6
11,78,0.973946,2,30
12,78,0.973946,0,0
17,78,0.973946,9,24
18,78,0.973946,13,9
24,78,0.973946,23,10
30,78,0.973946,22,2
35,78,0.973946,2,6
39,78,0.971097,26,26
42,78,0.971097,27,33
1,79,0.973946,5,4
2,79,0.973946,39,8
3,79,0.973946,1,1
4,79,0.973946,7,11
7,79,0.973946,30,7
8,79,0.973946,12,2
11,79,0.973946,8,8
13,79,0.973946,12,12
17,79,0.973946,11,11
19,79,0.973946,0,0
20,79,0.973946,12,2
25,79,0.973946,18,18
26,79,0.973946,24,24
40,79,0.973946,30,17
41,79,0.973946,35,35
43,79,0.971097,42,42
45,79,0.971097,39,39
1,80,0.973946,17,1
2,80,0.973946,0,0
3,80,0.973946,1,1
4,80,0.973946,2,2
5,80,0.973946,11,11
6,80,0.973946,20,20
7,80,0.973946,8,8
8,80,0.973946,4,4
9,80,0.973946,40,7
10,80,0.973946,3,19
11,80,0.973946,13,26
12,80,0.973946,13,13
19,80,0.973946,25,20
22,80,0.973946,20,45
28,80,0.973946,13,26
32,80,0.973946,26,43
39,80,0.973946,41,41
1,81,0.973946,3,3
2,81,0.973946,1,5
3,81,0.973946,2,12
4,81,0.973946,0,0
5,81,0.973946,2,2
6,81,0.973946,4,4
10,81,0.973946,22,6
11,81,0.973946,2,12
12,81,0.973946,12,12
14,81,0.973946,5,5
15,81,0.973946,11,7
17,81,0.973946,19,19
19,81,0.973946,5,5
21,81,0.973946,9,9
33,81,0.973946,10,19
34,81,0.973946,32,8
48,81,0.971097,28,39
2,82,0.973946,17,1
3,82,0.973946,3,4
4,82,0.973946,3,4
5,82,0.973946,1,1
6,82,0.973946,5,5
8,82,0.973946,2,2
12,82,0.973946,6,6
17,82,0.973946,17,10
19,82,0.973946,11,14
20,82,0.973946,21,21
21,82,0.973946,15,19
22,82,0.973946,11,14
23,82,0.973946,12,14
24,82,0.973946,14,11
35,82,0.973946,33,34
39,82,0.973946,34,34
50,82,0.971097,48,48
1,83,0.973946,0,0
2,83,0.973946,3,8
3,83,0.973946,3,8
6,83,0.973946,5,5
7,83,0.973946,2,2
9,83,0.973946,19,6
10,83,0.973946,4,4
11,83,0.973946,3,3
15,83,0.973946,39,12
16,83,0.973946,12,12
18,83,0.973946,50,35
20,83,0.973946,24,24
21,83,0.973946,22,22
22,83,0.973946,23,39
23,83,0.973946,20,20
24,83,0.973946,19,6
32,83,0.973946,21,21
33,83,0.973946,17,17
1,84,0.973946,6,16
3,84,0.973946,10,3
4,84,0.973946,24,11
5,84,0.973946,6,21
7,84,0.973946,32,10
8,84,0.973946,23,2
9,84,0.973946,9,2
10,84,0.973946,7,7
11,84,0.973946,3,3
12,84,0.973946,1,22
13,84,0.973946,6,2
15,84,0.973946,11,11
17,84,0.973946,9,9
19,84,0.973946,15,15
22,84,0.973946,10,3
24,84,0.973946,18,18
27,84,0.973946,23,2
30,84,0.973946,20,33
45,84,0.973946,9,2
1,85,0.973946,1,1
3,85,0.973946,45,1
6,85,0.973946,12,3
7,85,0.973946,3,3
10,85,0.973946,9,12
14,85,0.973946,30,45
15,85,0.973946,13,5
16,85,0.973946,30,15
18,85,0.973946,11,4
19,85,0.973946,4,4
20,85,0.973946,12,22
22,85,0.973946,17,4
23,85,0.973946,7,7
24,85,0.973946,10,7
26,85,0.973946,13,13
27,85,0.973946,8,7
30,85,0.973946,19,19
33,85,0.973946,12,22
37,85,0.973946,24,24
39,85,0.973946,27,27
1,86,0.973946,27,3
3,86,0.973946,3,3
5,86,0.973946,37,1
8,86,0.973946,3,24
9,86,0.973946,7,10
10,86,0.973946,39,19
12,86,0.973946,6,6
13,86,0.973946,7,7
19,86,0.973946,26,26
25,86,0.973946,15,22
26,86,0.973946,16,18
29,86,0.973946,23,14
39,86,0.973946,30,30
41,86,0.973946,20,33
1,87,0.973946,5,5
2,87,0.973946,5,5
3,87,0.973946,8,8
9,87,0.973946,13,3
10,87,0.973946,29,3
12,87,0.973946,0,0
13,87,0.973946,12,1
14,87,0.973946,9,9
17,87,0.973946,10,10
27,87,0.973946,13,13
31,87,0.973946,26,26
33,87,0.973946,19,41
38,87,0.973946,39,25
1,88,0.973946,14,27
4,88,0.973946,1,1
6,88,0.973946,9,2
7,88,0.973946,13,12
8,88,0.973946,3,3
16,88,0.973946,38,10
18,88,0.973946,10,31
32,88,0.973946,17,17
42,88,0.973946,33,33
1,89,0.973946,0,0
8,89,0.973946,4,7
12,89,0.973946,8,8
14,89,0.973946,6,6
15,89,0.973946,1,18
21,89,0.973946,32,8
22,89,0.973946,16,16
27,89,0.973946,42,8
1,90,0.973946,27,1
2,90,0.973946,1,1
6,90,0.973946,0,0
10,90,0.973946,14,8
16,90,0.973946,15,15
17,90,0.973946,21,21
19,90,0.973946,14,8
29,90,0.973946,12,22
49,90,0.971097,12,22
1,91,0.973946,6,6
2,91,0.973946,2,2
3,91,0.973946,6,19
5,91,0.973946,29,2
6,91,0.973946,1,1
17,91,0.973946,10,10
31,91,0.973946,17,17
34,91,0.973946,16,49
42,91,0.973946,29,2
2,92,0.973946,17,3
3,92,0.973946,0,0
4,92,0.973946,5,5
6,92,0.973946,6,6
7,92,0.973946,1,31
13,92,0.973946,42,5
14,92,0.973946,5,2
19,92,0.973946,17,17
29,92,0.973946,34,34
33,92,0.973946,31,31
39,92,0.973946,42,5
51,92,0.968248,2,2
3,93,0.973946,51,19
4,93,0.973946,0,0
5,93,0.973946,2,2
6,93,0.973946,3,29
7,93,0.973946,14,4
8,93,0.973946,7,39
11,93,0.973946,33,4
12,93,0.973946,14,4
14,93,0.973946,6,6
25,93,0.973946,19,19
41,93,0.973946,6,13
1,94,0.973946,4,4
2,94,0.973946,4,11
6,94,0.973946,3,3
10,94,0.973946,41,5
17,94,0.973946,14,8
21,94,0.973946,6,6
22,94,0.973946,12,12
26,94,0.973946,7,7
32,94,0.973946,25,25
1,95,0.973946,1,10
3,95,0.973946,2,2
5,95,0.973946,1,1
7,95,0.973946,10,17
10,95,0.973946,1,1
12,95,0.973946,0,0
13,95,0.973946,1,1
14,95,0.973946,6,6
18,95,0.973946,10,10
19,95,0.973946,32,21
20,95,0.973946,22,22
22,95,0.973946,10,17
27,95,0.973946,26,26
1,96,0.973946,0,0
2,96,0.973946,14,1
3,96,0.973946,1,1
8,96,0.973946,5,5
14,96,0.973946,22,12
15,96,0.973946,7,3
16,96,0.973946,20,18
17,96,0.973946,22,5
25,96,0.973946,13,3
28,96,0.973946,19,19
33,96,0.973946,27,10
34,96,0.973946,20,18
6,97,0.973946,25,8
7,97,0.973946,1,1
8,97,0.973946,3,14
9,97,0.973946,16,16
16,97,0.973946,33,15
22,97,0.973946,2,17
29,97,0.973946,28,34
43,97,0.973946,3,14
1,98,0.973946,0,0
6,98,0.973946,8,8
12,98,0.973946,7,7
13,98,0.973946,6,6
14,98,0.973946,7,16
15,98,0.973946,9,9
17,98,0.973946,29,16
23,98,0.973946,22,43
1,99,0.973946,1,15
2,99,0.973946,1,1
5,99,0.973946,0,0
7,99,0.973946,14,14
11,99,0.973946,6,6
13,99,0.973946,12,13
14,99,0.973946,12,13
15,99,0.973946,12,12
24,99,0.973946,15,15
36,99,0.973946,17,23
2,100,0.973946,5,7
3,100,0.973946,2,2
6,100,0.973946,13,2
7,100,0.973946,5,5
9,100,0.973946,1,11
12,100,0.973946,15,11
14,100,0.973946,14,14
34,100,0.973946,24,36
42,100,0.973946,15,11
1,101,0.973946,42,3
4,101,0.973946,6,34
5,101,0.973946,0,0
6,101,0.973946,2,9
11,101,0.973946,7,7
12,101,0.973946,6,12
18,101,0.973946,14,14
1,102,0.973946,1,1
2,102,0.973946,0,0
8,102,0.973946,12,12
13,102,0.973946,11,11
14,102,0.973946,5,6
47,102,0.971097,18,4
1,103,0.973946,1,1
7,103,0.973946,14,14
11,103,0.973946,13,13
12,103,0.973946,2,8
50,103,0.971097,47,47
1,104,0.974609,1,7
47,104,0.971760,50,50
49,104,0.968911,11,12
